DateKey,Date,Year,Quarter,QuarterName,MonthNumber,MonthName,MonthYear,YearMonthKey,WeekNumber,Day,DayName,FinancialYear,DaysInMonth,MonthEndDate,IsWeekend,IsMonthStart,IsMonthEnd,IsLeapYear
20231003,2023-10-03,2023,4,Q4,10,October,Oct 2023,202310,40,3,Tuesday,2023,31,2023-10-31,False,False,False,False
20231004,2023-10-04,2023,4,Q4,10,October,Oct 2023,202310,40,4,Wednesday,2023,31,2023-10-31,False,False,False,False
20231005,2023-10-05,2023,4,Q4,10,October,Oct 2023,202310,40,5,Thursday,2023,31,2023-10-31,False,False,False,False
20231006,2023-10-06,2023,4,Q4,10,October,Oct 2023,202310,40,6,Friday,2023,31,2023-10-31,False,False,False,False
20231007,2023-10-07,2023,4,Q4,10,October,Oct 2023,202310,40,7,Saturday,2023,31,2023-10-31,True,False,False,False
20231008,2023-10-08,2023,4,Q4,10,October,Oct 2023,202310,40,8,Sunday,2023,31,2023-10-31,True,False,False,False
20231009,2023-10-09,2023,4,Q4,10,October,Oct 2023,202310,41,9,Monday,2023,31,2023-10-31,False,False,False,False
20231010,2023-10-10,2023,4,Q4,10,October,Oct 2023,202310,41,10,Tuesday,2023,31,2023-10-31,False,False,False,False
20231011,2023-10-11,2023,4,Q4,10,October,Oct 2023,202310,41,11,Wednesday,2023,31,2023-10-31,False,False,False,False
20231012,2023-10-12,2023,4,Q4,10,October,Oct 2023,202310,41,12,Thursday,2023,31,2023-10-31,False,False,False,False
20231013,2023-10-13,2023,4,Q4,10,October,Oct 2023,202310,41,13,Friday,2023,31,2023-10-31,False,False,False,False
20231014,2023-10-14,2023,4,Q4,10,October,Oct 2023,202310,41,14,Saturday,2023,31,2023-10-31,True,False,False,False
20231015,2023-10-15,2023,4,Q4,10,October,Oct 2023,202310,41,15,Sunday,2023,31,2023-10-31,True,False,False,False
20231016,2023-10-16,2023,4,Q4,10,October,Oct 2023,202310,42,16,Monday,2023,31,2023-10-31,False,False,False,False
20231017,2023-10-17,2023,4,Q4,10,October,Oct 2023,202310,42,17,Tuesday,2023,31,2023-10-31,False,False,False,False
20231018,2023-10-18,2023,4,Q4,10,October,Oct 2023,202310,42,18,Wednesday,2023,31,2023-10-31,False,False,False,False
20231019,2023-10-19,2023,4,Q4,10,October,Oct 2023,202310,42,19,Thursday,2023,31,2023-10-31,False,False,False,False
20231020,2023-10-20,2023,4,Q4,10,October,Oct 2023,202310,42,20,Friday,2023,31,2023-10-31,False,False,False,False
20231021,2023-10-21,2023,4,Q4,10,October,Oct 2023,202310,42,21,Saturday,2023,31,2023-10-31,True,False,False,False
20231022,2023-10-22,2023,4,Q4,10,October,Oct 2023,202310,42,22,Sunday,2023,31,2023-10-31,True,False,False,False
20231023,2023-10-23,2023,4,Q4,10,October,Oct 2023,202310,43,23,Monday,2023,31,2023-10-31,False,False,False,False
20231024,2023-10-24,2023,4,Q4,10,October,Oct 2023,202310,43,24,Tuesday,2023,31,2023-10-31,False,False,False,False
20231025,2023-10-25,2023,4,Q4,10,October,Oct 2023,202310,43,25,Wednesday,2023,31,2023-10-31,False,False,False,False
20231026,2023-10-26,2023,4,Q4,10,October,Oct 2023,202310,43,26,Thursday,2023,31,2023-10-31,False,False,False,False
20231027,2023-10-27,2023,4,Q4,10,October,Oct 2023,202310,43,27,Friday,2023,31,2023-10-31,False,False,False,False
20231028,2023-10-28,2023,4,Q4,10,October,Oct 2023,202310,43,28,Saturday,2023,31,2023-10-31,True,False,False,False
20231029,2023-10-29,2023,4,Q4,10,October,Oct 2023,202310,43,29,Sunday,2023,31,2023-10-31,True,False,False,False
20231030,2023-10-30,2023,4,Q4,10,October,Oct 2023,202310,44,30,Monday,2023,31,2023-10-31,False,False,False,False
20231031,2023-10-31,2023,4,Q4,10,October,Oct 2023,202310,44,31,Tuesday,2023,31,2023-10-31,False,False,True,False
20231101,2023-11-01,2023,4,Q4,11,November,Nov 2023,202311,44,1,Wednesday,2023,30,2023-11-30,False,True,False,False
20231102,2023-11-02,2023,4,Q4,11,November,Nov 2023,202311,44,2,Thursday,2023,30,2023-11-30,False,False,False,False
20231103,2023-11-03,2023,4,Q4,11,November,Nov 2023,202311,44,3,Friday,2023,30,2023-11-30,False,False,False,False
20231104,2023-11-04,2023,4,Q4,11,November,Nov 2023,202311,44,4,Saturday,2023,30,2023-11-30,True,False,False,False
20231105,2023-11-05,2023,4,Q4,11,November,Nov 2023,202311,44,5,Sunday,2023,30,2023-11-30,True,False,False,False
20231106,2023-11-06,2023,4,Q4,11,November,Nov 2023,202311,45,6,Monday,2023,30,2023-11-30,False,False,False,False
20231107,2023-11-07,2023,4,Q4,11,November,Nov 2023,202311,45,7,Tuesday,2023,30,2023-11-30,False,False,False,False
20231108,2023-11-08,2023,4,Q4,11,November,Nov 2023,202311,45,8,Wednesday,2023,30,2023-11-30,False,False,False,False
20231109,2023-11-09,2023,4,Q4,11,November,Nov 2023,202311,45,9,Thursday,2023,30,2023-11-30,False,False,False,False
20231110,2023-11-10,2023,4,Q4,11,November,Nov 2023,202311,45,10,Friday,2023,30,2023-11-30,False,False,False,False
20231111,2023-11-11,2023,4,Q4,11,November,Nov 2023,202311,45,11,Saturday,2023,30,2023-11-30,True,False,False,False
20231112,2023-11-12,2023,4,Q4,11,November,Nov 2023,202311,45,12,Sunday,2023,30,2023-11-30,True,False,False,False
20231113,2023-11-13,2023,4,Q4,11,November,Nov 2023,202311,46,13,Monday,2023,30,2023-11-30,False,False,False,False
20231114,2023-11-14,2023,4,Q4,11,November,Nov 2023,202311,46,14,Tuesday,2023,30,2023-11-30,False,False,False,False
20231115,2023-11-15,2023,4,Q4,11,November,Nov 2023,202311,46,15,Wednesday,2023,30,2023-11-30,False,False,False,False
20231116,2023-11-16,2023,4,Q4,11,November,Nov 2023,202311,46,16,Thursday,2023,30,2023-11-30,False,False,False,False
20231117,2023-11-17,2023,4,Q4,11,November,Nov 2023,202311,46,17,Friday,2023,30,2023-11-30,False,False,False,False
20231118,2023-11-18,2023,4,Q4,11,November,Nov 2023,202311,46,18,Saturday,2023,30,2023-11-30,True,False,False,False
20231119,2023-11-19,2023,4,Q4,11,November,Nov 2023,202311,46,19,Sunday,2023,30,2023-11-30,True,False,False,False
20231120,2023-11-20,2023,4,Q4,11,November,Nov 2023,202311,47,20,Monday,2023,30,2023-11-30,False,False,False,False
20231121,2023-11-21,2023,4,Q4,11,November,Nov 2023,202311,47,21,Tuesday,2023,30,2023-11-30,False,False,False,False
20231122,2023-11-22,2023,4,Q4,11,November,Nov 2023,202311,47,22,Wednesday,2023,30,2023-11-30,False,False,False,False
20231123,2023-11-23,2023,4,Q4,11,November,Nov 2023,202311,47,23,Thursday,2023,30,2023-11-30,False,False,False,False
20231124,2023-11-24,2023,4,Q4,11,November,Nov 2023,202311,47,24,Friday,2023,30,2023-11-30,False,False,False,False
20231125,2023-11-25,2023,4,Q4,11,November,Nov 2023,202311,47,25,Saturday,2023,30,2023-11-30,True,False,False,False
20231126,2023-11-26,2023,4,Q4,11,November,Nov 2023,202311,47,26,Sunday,2023,30,2023-11-30,True,False,False,False
20231127,2023-11-27,2023,4,Q4,11,November,Nov 2023,202311,48,27,Monday,2023,30,2023-11-30,False,False,False,False
20231128,2023-11-28,2023,4,Q4,11,November,Nov 2023,202311,48,28,Tuesday,2023,30,2023-11-30,False,False,False,False
20231129,2023-11-29,2023,4,Q4,11,November,Nov 2023,202311,48,29,Wednesday,2023,30,2023-11-30,False,False,False,False
20231130,2023-11-30,2023,4,Q4,11,November,Nov 2023,202311,48,30,Thursday,2023,30,2023-11-30,False,False,True,False
20231201,2023-12-01,2023,4,Q4,12,December,Dec 2023,202312,48,1,Friday,2023,31,2023-12-31,False,True,False,False
20231202,2023-12-02,2023,4,Q4,12,December,Dec 2023,202312,48,2,Saturday,2023,31,2023-12-31,True,False,False,False
20231203,2023-12-03,2023,4,Q4,12,December,Dec 2023,202312,48,3,Sunday,2023,31,2023-12-31,True,False,False,False
20231204,2023-12-04,2023,4,Q4,12,December,Dec 2023,202312,49,4,Monday,2023,31,2023-12-31,False,False,False,False
20231205,2023-12-05,2023,4,Q4,12,December,Dec 2023,202312,49,5,Tuesday,2023,31,2023-12-31,False,False,False,False
20231206,2023-12-06,2023,4,Q4,12,December,Dec 2023,202312,49,6,Wednesday,2023,31,2023-12-31,False,False,False,False
20231207,2023-12-07,2023,4,Q4,12,December,Dec 2023,202312,49,7,Thursday,2023,31,2023-12-31,False,False,False,False
20231208,2023-12-08,2023,4,Q4,12,December,Dec 2023,202312,49,8,Friday,2023,31,2023-12-31,False,False,False,False
20231209,2023-12-09,2023,4,Q4,12,December,Dec 2023,202312,49,9,Saturday,2023,31,2023-12-31,True,False,False,False
20231210,2023-12-10,2023,4,Q4,12,December,Dec 2023,202312,49,10,Sunday,2023,31,2023-12-31,True,False,False,False
20231211,2023-12-11,2023,4,Q4,12,December,Dec 2023,202312,50,11,Monday,2023,31,2023-12-31,False,False,False,False
20231212,2023-12-12,2023,4,Q4,12,December,Dec 2023,202312,50,12,Tuesday,2023,31,2023-12-31,False,False,False,False
20231213,2023-12-13,2023,4,Q4,12,December,Dec 2023,202312,50,13,Wednesday,2023,31,2023-12-31,False,False,False,False
20231214,2023-12-14,2023,4,Q4,12,December,Dec 2023,202312,50,14,Thursday,2023,31,2023-12-31,False,False,False,False
20231215,2023-12-15,2023,4,Q4,12,December,Dec 2023,202312,50,15,Friday,2023,31,2023-12-31,False,False,False,False
20231216,2023-12-16,2023,4,Q4,12,December,Dec 2023,202312,50,16,Saturday,2023,31,2023-12-31,True,False,False,False
20231217,2023-12-17,2023,4,Q4,12,December,Dec 2023,202312,50,17,Sunday,2023,31,2023-12-31,True,False,False,False
20231218,2023-12-18,2023,4,Q4,12,December,Dec 2023,202312,51,18,Monday,2023,31,2023-12-31,False,False,False,False
20231219,2023-12-19,2023,4,Q4,12,December,Dec 2023,202312,51,19,Tuesday,2023,31,2023-12-31,False,False,False,False
20231220,2023-12-20,2023,4,Q4,12,December,Dec 2023,202312,51,20,Wednesday,2023,31,2023-12-31,False,False,False,False
20231221,2023-12-21,2023,4,Q4,12,December,Dec 2023,202312,51,21,Thursday,2023,31,2023-12-31,False,False,False,False
20231222,2023-12-22,2023,4,Q4,12,December,Dec 2023,202312,51,22,Friday,2023,31,2023-12-31,False,False,False,False
20231223,2023-12-23,2023,4,Q4,12,December,Dec 2023,202312,51,23,Saturday,2023,31,2023-12-31,True,False,False,False
20231224,2023-12-24,2023,4,Q4,12,December,Dec 2023,202312,51,24,Sunday,2023,31,2023-12-31,True,False,False,False
20231225,2023-12-25,2023,4,Q4,12,December,Dec 2023,202312,52,25,Monday,2023,31,2023-12-31,False,False,False,False
20231226,2023-12-26,2023,4,Q4,12,December,Dec 2023,202312,52,26,Tuesday,2023,31,2023-12-31,False,False,False,False
20231227,2023-12-27,2023,4,Q4,12,December,Dec 2023,202312,52,27,Wednesday,2023,31,2023-12-31,False,False,False,False
20231228,2023-12-28,2023,4,Q4,12,December,Dec 2023,202312,52,28,Thursday,2023,31,2023-12-31,False,False,False,False
20231229,2023-12-29,2023,4,Q4,12,December,Dec 2023,202312,52,29,Friday,2023,31,2023-12-31,False,False,False,False
20231230,2023-12-30,2023,4,Q4,12,December,Dec 2023,202312,52,30,Saturday,2023,31,2023-12-31,True,False,False,False
20231231,2023-12-31,2023,4,Q4,12,December,Dec 2023,202312,52,31,Sunday,2023,31,2023-12-31,True,False,True,False
20240101,2024-01-01,2024,1,Q1,1,January,Jan 2024,202401,1,1,Monday,2024,31,2024-01-31,False,True,False,True
20240102,2024-01-02,2024,1,Q1,1,January,Jan 2024,202401,1,2,Tuesday,2024,31,2024-01-31,False,False,False,True
20240103,2024-01-03,2024,1,Q1,1,January,Jan 2024,202401,1,3,Wednesday,2024,31,2024-01-31,False,False,False,True
20240104,2024-01-04,2024,1,Q1,1,January,Jan 2024,202401,1,4,Thursday,2024,31,2024-01-31,False,False,False,True
20240105,2024-01-05,2024,1,Q1,1,January,Jan 2024,202401,1,5,Friday,2024,31,2024-01-31,False,False,False,True
20240106,2024-01-06,2024,1,Q1,1,January,Jan 2024,202401,1,6,Saturday,2024,31,2024-01-31,True,False,False,True
20240107,2024-01-07,2024,1,Q1,1,January,Jan 2024,202401,1,7,Sunday,2024,31,2024-01-31,True,False,False,True
20240108,2024-01-08,2024,1,Q1,1,January,Jan 2024,202401,2,8,Monday,2024,31,2024-01-31,False,False,False,True
20240109,2024-01-09,2024,1,Q1,1,January,Jan 2024,202401,2,9,Tuesday,2024,31,2024-01-31,False,False,False,True
20240110,2024-01-10,2024,1,Q1,1,January,Jan 2024,202401,2,10,Wednesday,2024,31,2024-01-31,False,False,False,True
20240111,2024-01-11,2024,1,Q1,1,January,Jan 2024,202401,2,11,Thursday,2024,31,2024-01-31,False,False,False,True
20240112,2024-01-12,2024,1,Q1,1,January,Jan 2024,202401,2,12,Friday,2024,31,2024-01-31,False,False,False,True
20240113,2024-01-13,2024,1,Q1,1,January,Jan 2024,202401,2,13,Saturday,2024,31,2024-01-31,True,False,False,True
20240114,2024-01-14,2024,1,Q1,1,January,Jan 2024,202401,2,14,Sunday,2024,31,2024-01-31,True,False,False,True
20240115,2024-01-15,2024,1,Q1,1,January,Jan 2024,202401,3,15,Monday,2024,31,2024-01-31,False,False,False,True
20240116,2024-01-16,2024,1,Q1,1,January,Jan 2024,202401,3,16,Tuesday,2024,31,2024-01-31,False,False,False,True
20240117,2024-01-17,2024,1,Q1,1,January,Jan 2024,202401,3,17,Wednesday,2024,31,2024-01-31,False,False,False,True
20240118,2024-01-18,2024,1,Q1,1,January,Jan 2024,202401,3,18,Thursday,2024,31,2024-01-31,False,False,False,True
20240119,2024-01-19,2024,1,Q1,1,January,Jan 2024,202401,3,19,Friday,2024,31,2024-01-31,False,False,False,True
20240120,2024-01-20,2024,1,Q1,1,January,Jan 2024,202401,3,20,Saturday,2024,31,2024-01-31,True,False,False,True
20240121,2024-01-21,2024,1,Q1,1,January,Jan 2024,202401,3,21,Sunday,2024,31,2024-01-31,True,False,False,True
20240122,2024-01-22,2024,1,Q1,1,January,Jan 2024,202401,4,22,Monday,2024,31,2024-01-31,False,False,False,True
20240123,2024-01-23,2024,1,Q1,1,January,Jan 2024,202401,4,23,Tuesday,2024,31,2024-01-31,False,False,False,True
20240124,2024-01-24,2024,1,Q1,1,January,Jan 2024,202401,4,24,Wednesday,2024,31,2024-01-31,False,False,False,True
20240125,2024-01-25,2024,1,Q1,1,January,Jan 2024,202401,4,25,Thursday,2024,31,2024-01-31,False,False,False,True
20240126,2024-01-26,2024,1,Q1,1,January,Jan 2024,202401,4,26,Friday,2024,31,2024-01-31,False,False,False,True
20240127,2024-01-27,2024,1,Q1,1,January,Jan 2024,202401,4,27,Saturday,2024,31,2024-01-31,True,False,False,True
20240128,2024-01-28,2024,1,Q1,1,January,Jan 2024,202401,4,28,Sunday,2024,31,2024-01-31,True,False,False,True
20240129,2024-01-29,2024,1,Q1,1,January,Jan 2024,202401,5,29,Monday,2024,31,2024-01-31,False,False,False,True
20240130,2024-01-30,2024,1,Q1,1,January,Jan 2024,202401,5,30,Tuesday,2024,31,2024-01-31,False,False,False,True
20240131,2024-01-31,2024,1,Q1,1,January,Jan 2024,202401,5,31,Wednesday,2024,31,2024-01-31,False,False,True,True
20240201,2024-02-01,2024,1,Q1,2,February,Feb 2024,202402,5,1,Thursday,2024,29,2024-02-29,False,True,False,True
20240202,2024-02-02,2024,1,Q1,2,February,Feb 2024,202402,5,2,Friday,2024,29,2024-02-29,False,False,False,True
20240203,2024-02-03,2024,1,Q1,2,February,Feb 2024,202402,5,3,Saturday,2024,29,2024-02-29,True,False,False,True
20240204,2024-02-04,2024,1,Q1,2,February,Feb 2024,202402,5,4,Sunday,2024,29,2024-02-29,True,False,False,True
20240205,2024-02-05,2024,1,Q1,2,February,Feb 2024,202402,6,5,Monday,2024,29,2024-02-29,False,False,False,True
20240206,2024-02-06,2024,1,Q1,2,February,Feb 2024,202402,6,6,Tuesday,2024,29,2024-02-29,False,False,False,True
20240207,2024-02-07,2024,1,Q1,2,February,Feb 2024,202402,6,7,Wednesday,2024,29,2024-02-29,False,False,False,True
20240208,2024-02-08,2024,1,Q1,2,February,Feb 2024,202402,6,8,Thursday,2024,29,2024-02-29,False,False,False,True
20240209,2024-02-09,2024,1,Q1,2,February,Feb 2024,202402,6,9,Friday,2024,29,2024-02-29,False,False,False,True
20240210,2024-02-10,2024,1,Q1,2,February,Feb 2024,202402,6,10,Saturday,2024,29,2024-02-29,True,False,False,True
20240211,2024-02-11,2024,1,Q1,2,February,Feb 2024,202402,6,11,Sunday,2024,29,2024-02-29,True,False,False,True
20240212,2024-02-12,2024,1,Q1,2,February,Feb 2024,202402,7,12,Monday,2024,29,2024-02-29,False,False,False,True
20240213,2024-02-13,2024,1,Q1,2,February,Feb 2024,202402,7,13,Tuesday,2024,29,2024-02-29,False,False,False,True
20240214,2024-02-14,2024,1,Q1,2,February,Feb 2024,202402,7,14,Wednesday,2024,29,2024-02-29,False,False,False,True
20240215,2024-02-15,2024,1,Q1,2,February,Feb 2024,202402,7,15,Thursday,2024,29,2024-02-29,False,False,False,True
20240216,2024-02-16,2024,1,Q1,2,February,Feb 2024,202402,7,16,Friday,2024,29,2024-02-29,False,False,False,True
20240217,2024-02-17,2024,1,Q1,2,February,Feb 2024,202402,7,17,Saturday,2024,29,2024-02-29,True,False,False,True
20240218,2024-02-18,2024,1,Q1,2,February,Feb 2024,202402,7,18,Sunday,2024,29,2024-02-29,True,False,False,True
20240219,2024-02-19,2024,1,Q1,2,February,Feb 2024,202402,8,19,Monday,2024,29,2024-02-29,False,False,False,True
20240220,2024-02-20,2024,1,Q1,2,February,Feb 2024,202402,8,20,Tuesday,2024,29,2024-02-29,False,False,False,True
20240221,2024-02-21,2024,1,Q1,2,February,Feb 2024,202402,8,21,Wednesday,2024,29,2024-02-29,False,False,False,True
20240222,2024-02-22,2024,1,Q1,2,February,Feb 2024,202402,8,22,Thursday,2024,29,2024-02-29,False,False,False,True
20240223,2024-02-23,2024,1,Q1,2,February,Feb 2024,202402,8,23,Friday,2024,29,2024-02-29,False,False,False,True
20240224,2024-02-24,2024,1,Q1,2,February,Feb 2024,202402,8,24,Saturday,2024,29,2024-02-29,True,False,False,True
20240225,2024-02-25,2024,1,Q1,2,February,Feb 2024,202402,8,25,Sunday,2024,29,2024-02-29,True,False,False,True
20240226,2024-02-26,2024,1,Q1,2,February,Feb 2024,202402,9,26,Monday,2024,29,2024-02-29,False,False,False,True
20240227,2024-02-27,2024,1,Q1,2,February,Feb 2024,202402,9,27,Tuesday,2024,29,2024-02-29,False,False,False,True
20240228,2024-02-28,2024,1,Q1,2,February,Feb 2024,202402,9,28,Wednesday,2024,29,2024-02-29,False,False,False,True
20240229,2024-02-29,2024,1,Q1,2,February,Feb 2024,202402,9,29,Thursday,2024,29,2024-02-29,False,False,True,True
20240301,2024-03-01,2024,1,Q1,3,March,Mar 2024,202403,9,1,Friday,2024,31,2024-03-31,False,True,False,True
20240302,2024-03-02,2024,1,Q1,3,March,Mar 2024,202403,9,2,Saturday,2024,31,2024-03-31,True,False,False,True
20240303,2024-03-03,2024,1,Q1,3,March,Mar 2024,202403,9,3,Sunday,2024,31,2024-03-31,True,False,False,True
20240304,2024-03-04,2024,1,Q1,3,March,Mar 2024,202403,10,4,Monday,2024,31,2024-03-31,False,False,False,True
20240305,2024-03-05,2024,1,Q1,3,March,Mar 2024,202403,10,5,Tuesday,2024,31,2024-03-31,False,False,False,True
20240306,2024-03-06,2024,1,Q1,3,March,Mar 2024,202403,10,6,Wednesday,2024,31,2024-03-31,False,False,False,True
20240307,2024-03-07,2024,1,Q1,3,March,Mar 2024,202403,10,7,Thursday,2024,31,2024-03-31,False,False,False,True
20240308,2024-03-08,2024,1,Q1,3,March,Mar 2024,202403,10,8,Friday,2024,31,2024-03-31,False,False,False,True
20240309,2024-03-09,2024,1,Q1,3,March,Mar 2024,202403,10,9,Saturday,2024,31,2024-03-31,True,False,False,True
20240310,2024-03-10,2024,1,Q1,3,March,Mar 2024,202403,10,10,Sunday,2024,31,2024-03-31,True,False,False,True
20240311,2024-03-11,2024,1,Q1,3,March,Mar 2024,202403,11,11,Monday,2024,31,2024-03-31,False,False,False,True
20240312,2024-03-12,2024,1,Q1,3,March,Mar 2024,202403,11,12,Tuesday,2024,31,2024-03-31,False,False,False,True
20240313,2024-03-13,2024,1,Q1,3,March,Mar 2024,202403,11,13,Wednesday,2024,31,2024-03-31,False,False,False,True
20240314,2024-03-14,2024,1,Q1,3,March,Mar 2024,202403,11,14,Thursday,2024,31,2024-03-31,False,False,False,True
20240315,2024-03-15,2024,1,Q1,3,March,Mar 2024,202403,11,15,Friday,2024,31,2024-03-31,False,False,False,True
20240316,2024-03-16,2024,1,Q1,3,March,Mar 2024,202403,11,16,Saturday,2024,31,2024-03-31,True,False,False,True
20240317,2024-03-17,2024,1,Q1,3,March,Mar 2024,202403,11,17,Sunday,2024,31,2024-03-31,True,False,False,True
20240318,2024-03-18,2024,1,Q1,3,March,Mar 2024,202403,12,18,Monday,2024,31,2024-03-31,False,False,False,True
20240319,2024-03-19,2024,1,Q1,3,March,Mar 2024,202403,12,19,Tuesday,2024,31,2024-03-31,False,False,False,True
20240320,2024-03-20,2024,1,Q1,3,March,Mar 2024,202403,12,20,Wednesday,2024,31,2024-03-31,False,False,False,True
20240321,2024-03-21,2024,1,Q1,3,March,Mar 2024,202403,12,21,Thursday,2024,31,2024-03-31,False,False,False,True
20240322,2024-03-22,2024,1,Q1,3,March,Mar 2024,202403,12,22,Friday,2024,31,2024-03-31,False,False,False,True
20240323,2024-03-23,2024,1,Q1,3,March,Mar 2024,202403,12,23,Saturday,2024,31,2024-03-31,True,False,False,True
20240324,2024-03-24,2024,1,Q1,3,March,Mar 2024,202403,12,24,Sunday,2024,31,2024-03-31,True,False,False,True
20240325,2024-03-25,2024,1,Q1,3,March,Mar 2024,202403,13,25,Monday,2024,31,2024-03-31,False,False,False,True
20240326,2024-03-26,2024,1,Q1,3,March,Mar 2024,202403,13,26,Tuesday,2024,31,2024-03-31,False,False,False,True
20240327,2024-03-27,2024,1,Q1,3,March,Mar 2024,202403,13,27,Wednesday,2024,31,2024-03-31,False,False,False,True
20240328,2024-03-28,2024,1,Q1,3,March,Mar 2024,202403,13,28,Thursday,2024,31,2024-03-31,False,False,False,True
20240329,2024-03-29,2024,1,Q1,3,March,Mar 2024,202403,13,29,Friday,2024,31,2024-03-31,False,False,False,True
20240330,2024-03-30,2024,1,Q1,3,March,Mar 2024,202403,13,30,Saturday,2024,31,2024-03-31,True,False,False,True
20240331,2024-03-31,2024,1,Q1,3,March,Mar 2024,202403,13,31,Sunday,2024,31,2024-03-31,True,False,True,True
20240401,2024-04-01,2024,2,Q2,4,April,Apr 2024,202404,14,1,Monday,2024,30,2024-04-30,False,True,False,True
20240402,2024-04-02,2024,2,Q2,4,April,Apr 2024,202404,14,2,Tuesday,2024,30,2024-04-30,False,False,False,True
20240403,2024-04-03,2024,2,Q2,4,April,Apr 2024,202404,14,3,Wednesday,2024,30,2024-04-30,False,False,False,True
20240404,2024-04-04,2024,2,Q2,4,April,Apr 2024,202404,14,4,Thursday,2024,30,2024-04-30,False,False,False,True
20240405,2024-04-05,2024,2,Q2,4,April,Apr 2024,202404,14,5,Friday,2024,30,2024-04-30,False,False,False,True
20240406,2024-04-06,2024,2,Q2,4,April,Apr 2024,202404,14,6,Saturday,2024,30,2024-04-30,True,False,False,True
20240407,2024-04-07,2024,2,Q2,4,April,Apr 2024,202404,14,7,Sunday,2024,30,2024-04-30,True,False,False,True
20240408,2024-04-08,2024,2,Q2,4,April,Apr 2024,202404,15,8,Monday,2024,30,2024-04-30,False,False,False,True
20240409,2024-04-09,2024,2,Q2,4,April,Apr 2024,202404,15,9,Tuesday,2024,30,2024-04-30,False,False,False,True
20240410,2024-04-10,2024,2,Q2,4,April,Apr 2024,202404,15,10,Wednesday,2024,30,2024-04-30,False,False,False,True
20240411,2024-04-11,2024,2,Q2,4,April,Apr 2024,202404,15,11,Thursday,2024,30,2024-04-30,False,False,False,True
20240412,2024-04-12,2024,2,Q2,4,April,Apr 2024,202404,15,12,Friday,2024,30,2024-04-30,False,False,False,True
20240413,2024-04-13,2024,2,Q2,4,April,Apr 2024,202404,15,13,Saturday,2024,30,2024-04-30,True,False,False,True
20240414,2024-04-14,2024,2,Q2,4,April,Apr 2024,202404,15,14,Sunday,2024,30,2024-04-30,True,False,False,True
20240415,2024-04-15,2024,2,Q2,4,April,Apr 2024,202404,16,15,Monday,2024,30,2024-04-30,False,False,False,True
20240416,2024-04-16,2024,2,Q2,4,April,Apr 2024,202404,16,16,Tuesday,2024,30,2024-04-30,False,False,False,True
20240417,2024-04-17,2024,2,Q2,4,April,Apr 2024,202404,16,17,Wednesday,2024,30,2024-04-30,False,False,False,True
20240418,2024-04-18,2024,2,Q2,4,April,Apr 2024,202404,16,18,Thursday,2024,30,2024-04-30,False,False,False,True
20240419,2024-04-19,2024,2,Q2,4,April,Apr 2024,202404,16,19,Friday,2024,30,2024-04-30,False,False,False,True
20240420,2024-04-20,2024,2,Q2,4,April,Apr 2024,202404,16,20,Saturday,2024,30,2024-04-30,True,False,False,True
20240421,2024-04-21,2024,2,Q2,4,April,Apr 2024,202404,16,21,Sunday,2024,30,2024-04-30,True,False,False,True
20240422,2024-04-22,2024,2,Q2,4,April,Apr 2024,202404,17,22,Monday,2024,30,2024-04-30,False,False,False,True
20240423,2024-04-23,2024,2,Q2,4,April,Apr 2024,202404,17,23,Tuesday,2024,30,2024-04-30,False,False,False,True
20240424,2024-04-24,2024,2,Q2,4,April,Apr 2024,202404,17,24,Wednesday,2024,30,2024-04-30,False,False,False,True
20240425,2024-04-25,2024,2,Q2,4,April,Apr 2024,202404,17,25,Thursday,2024,30,2024-04-30,False,False,False,True
20240426,2024-04-26,2024,2,Q2,4,April,Apr 2024,202404,17,26,Friday,2024,30,2024-04-30,False,False,False,True
20240427,2024-04-27,2024,2,Q2,4,April,Apr 2024,202404,17,27,Saturday,2024,30,2024-04-30,True,False,False,True
20240428,2024-04-28,2024,2,Q2,4,April,Apr 2024,202404,17,28,Sunday,2024,30,2024-04-30,True,False,False,True
20240429,2024-04-29,2024,2,Q2,4,April,Apr 2024,202404,18,29,Monday,2024,30,2024-04-30,False,False,False,True
20240430,2024-04-30,2024,2,Q2,4,April,Apr 2024,202404,18,30,Tuesday,2024,30,2024-04-30,False,False,True,True
20240501,2024-05-01,2024,2,Q2,5,May,May 2024,202405,18,1,Wednesday,2024,31,2024-05-31,False,True,False,True
20240502,2024-05-02,2024,2,Q2,5,May,May 2024,202405,18,2,Thursday,2024,31,2024-05-31,False,False,False,True
20240503,2024-05-03,2024,2,Q2,5,May,May 2024,202405,18,3,Friday,2024,31,2024-05-31,False,False,False,True
20240504,2024-05-04,2024,2,Q2,5,May,May 2024,202405,18,4,Saturday,2024,31,2024-05-31,True,False,False,True
20240505,2024-05-05,2024,2,Q2,5,May,May 2024,202405,18,5,Sunday,2024,31,2024-05-31,True,False,False,True
20240506,2024-05-06,2024,2,Q2,5,May,May 2024,202405,19,6,Monday,2024,31,2024-05-31,False,False,False,True
20240507,2024-05-07,2024,2,Q2,5,May,May 2024,202405,19,7,Tuesday,2024,31,2024-05-31,False,False,False,True
20240508,2024-05-08,2024,2,Q2,5,May,May 2024,202405,19,8,Wednesday,2024,31,2024-05-31,False,False,False,True
20240509,2024-05-09,2024,2,Q2,5,May,May 2024,202405,19,9,Thursday,2024,31,2024-05-31,False,False,False,True
